run,group,cumulative_utility,mean_utility,mean_quality,fatal_errors,task_success_rate,final_trust_gini,final_collapse_index,mean_trust_var,a9_first_delay,a10_first_delay,a9_first20_rate,a9_var_convergence,a8_trust_quality_corr
1,TRUE,1040.0,5.2,0.7610833333333333,61,0.74,0.11540046110665103,0.07020023055332551,0.06647867110060486,0,0,0.25,999,0.8479181656197163
1,Blind,-21120.0,-105.6,0.37733333333333335,174,0.36,0.0,0.0,0.0833333333333335,0,4,0.1,999,0.0
1,MOO,480.0,2.4,0.7469999999999996,66,0.73,0.06594696820844703,0.032973484104223516,0.07380124573189674,999,999,0.0,999,0.0
2,TRUE,3000.0,15.0,0.7514166666666668,54,0.77,0.11246619689996917,0.08123309844998458,0.06682369097465711,0,0,0.25,999,0.0
2,Blind,-20820.0,-104.1,0.39350000000000007,183,0.365,0.0,0.0,0.0833333333333335,16,16,0.05,999,0.0
2,MOO,-24440.0,-122.2,0.5102499999999999,222,0.29,0.10352237583215085,0.07676118791607542,0.07109424970978029,999,999,0.0,999,0.0611246791235915
3,TRUE,3420.0,17.1,0.7820833333333335,54,0.775,0.09674389695500984,0.06087194847750492,0.06930896058542915,0,1,0.25,999,0.8071523206952306
3,Blind,-21980.0,-109.9,0.37350000000000017,184,0.345,0.0,0.0,0.0833333333333335,9,8,0.15,999,0.0
3,MOO,-7460.0,-37.3,0.619083333333333,92,0.605,0.08230613239165319,0.05365306619582659,0.07296460490697786,999,999,0.0,999,0.04896716233807465
4,TRUE,1140.0,5.7,0.7668333333333327,60,0.735,0.1131722403794937,0.06283612018974685,0.06708480825100076,0,0,0.25,999,0.9733324236854825
4,Blind,-21200.0,-106.0,0.3660833333333334,178,0.36,0.0,0.0,0.0833333333333335,0,9,0.2,999,0.0
4,MOO,-17260.0,-86.3,0.7050833333333333,142,0.405,0.07831825293823846,0.03915912646911923,0.0716069004197193,999,999,0.0,999,0.0
5,TRUE,-560.0,-2.8,0.7519166666666668,63,0.71,0.11700558596683219,0.0647527929834161,0.06763289301568885,0,0,0.25,999,0.7813187178032566
5,Blind,-22460.0,-112.3,0.39049999999999996,184,0.335,0.0,0.0,0.0833333333333335,28,11,0.0,999,0.0
5,MOO,-15020.0,-75.1,0.5610833333333335,151,0.465,0.09572529205812907,0.06661264602906454,0.07132909632522702,999,999,0.0,999,-0.054522148124335056
6,TRUE,160.0,0.8,0.7870833333333332,66,0.71,0.11637262194261733,0.06443631097130867,0.06610851668058992,0,1,0.25,999,0.9005971270641443
6,Blind,-19420.0,-97.1,0.38591666666666663,171,0.395,0.0,0.0,0.0833333333333335,8,8,0.2,999,0.0
6,MOO,1760.0,8.8,0.8038333333333335,58,0.74,0.06599189719549425,0.03299594859774713,0.07439746458347016,999,999,0.0,999,0.0
7,TRUE,1240.0,6.2,0.7754166666666668,56,0.74,0.10567682249825139,0.0715884112491257,0.06804737801704092,1,1,0.25,999,0.23315395390956706
7,Blind,-20260.0,-101.3,0.4145833333333334,173,0.375,0.0,0.0,0.0833333333333335,7,28,0.2,999,0.0
7,MOO,-22800.0,-114.0,0.33308333333333356,181,0.33,0.09271774385063569,0.046358871925317846,0.06925400890837462,999,999,0.0,999,0.045605385785710766
8,TRUE,1100.0,5.5,0.77125,56,0.735,0.10544177027917168,0.05897088513958584,0.06882964855897156,0,0,0.25,999,0.8646031695235991
8,Blind,-20680.0,-103.4,0.39025,173,0.37,0.0,0.0,0.0833333333333335,16,33,0.1,999,0.0
8,MOO,-5240.0,-26.2,0.5247499999999998,86,0.66,0.10131677580468823,0.06315838790234411,0.07133412828494824,999,999,0.0,999,0.06717429647471276
9,TRUE,1420.0,7.1,0.7782499999999999,56,0.735,0.11362702590957707,0.06931351295478853,0.06746125587081789,0,13,0.3,999,0.0
9,Blind,-22320.0,-111.6,0.35700000000000015,181,0.34,0.0,0.0,0.0833333333333335,1,2,0.15,999,0.0
9,MOO,-16700.0,-83.5,0.7004999999999997,138,0.415,0.05905150158062322,0.02952575079031161,0.07456934549111228,999,999,0.0,999,0.0
10,TRUE,940.0,4.7,0.7581666666666663,61,0.735,0.12883245861148773,0.07691622930574386,0.06521340378778821,0,0,0.65,999,0.8981190355956321
10,Blind,-21040.0,-105.2,0.4165833333333333,162,0.36,0.0,0.0,0.0833333333333335,3,48,0.25,999,0.0
10,MOO,-20240.0,-101.2,0.7012499999999995,151,0.35,0.07531768387763793,0.043908841938818964,0.07309596785881163,999,999,0.0,999,0.0
11,TRUE,440.0,2.2,0.7641666666666663,62,0.73,0.10969855365493308,0.07359927682746654,0.06748447392545129,0,1,0.25,999,0.7328928661875859
11,Blind,-19640.0,-98.2,0.3773333333333334,167,0.39,0.0,0.0,0.0833333333333335,0,45,0.2,999,0.0
11,MOO,-1940.0,-9.7,0.7539166666666667,76,0.685,0.08822665700762822,0.05036332850381411,0.07124604254343594,999,999,0.0,999,0.0
12,TRUE,2100.0,10.5,0.779083333333333,55,0.755,0.10474364643187162,0.0773718232159358,0.0685795606516614,0,0,0.3,999,0.9161900380746244
12,Blind,-19300.0,-96.5,0.40316666666666684,158,0.395,0.0,0.0,0.0833333333333335,1,1,0.2,999,0.0
12,MOO,3760.0,18.8,0.7961666666666664,50,0.78,0.08439369879469716,0.04844684939734858,0.07244785475066559,999,999,0.0,999,0.0
13,TRUE,2140.0,10.7,0.7765833333333332,60,0.755,0.12251135586929629,0.07375567793464814,0.06696079917992274,1,10,0.25,999,0.0
13,Blind,-19960.0,-99.8,0.3874166666666667,158,0.38,0.0,0.0,0.0833333333333335,2,5,0.1,999,0.0
13,MOO,-2840.0,-14.2,0.6019999999999996,70,0.7,0.09050807057420118,0.05775403528710059,0.072764759565898,999,999,0.0,999,0.07404399428423991
14,TRUE,1320.0,6.6,0.7619999999999999,57,0.74,0.10419799611928693,0.06459899805964346,0.06821414048021593,0,0,0.3,999,0.8810843128414366
14,Blind,-22680.0,-113.4,0.3864999999999999,189,0.33,0.0,0.0,0.0833333333333335,2,6,0.05,999,0.0
14,MOO,-6220.0,-31.1,0.48599999999999993,92,0.645,0.07505426860726194,0.04377713430363097,0.0736198937257744,999,999,0.0,999,0.09731828769200293
15,TRUE,2340.0,11.7,0.8000000000000003,53,0.755,0.09239153277908096,0.06494576638954049,0.06914664903263229,0,5,0.25,999,0.8402349008412802
15,Blind,-19940.0,-99.7,0.37024999999999997,176,0.385,0.0,0.0,0.0833333333333335,4,44,0.15,999,0.0
15,MOO,580.0,2.9,0.7815833333333334,59,0.725,0.06031021803895986,0.03015510901947993,0.0748675438300732,999,999,0.0,999,0.0
16,TRUE,-180.0,-0.9,0.7563333333333331,65,0.715,0.10074884661719263,0.07537442330859631,0.06828199391949753,0,1,0.25,999,0.0
16,Blind,-20500.0,-102.5,0.3490000000000002,178,0.375,0.0,0.0,0.0833333333333335,13,1,0.05,999,0.0
16,MOO,2160.0,10.8,0.7927499999999997,59,0.75,0.06025103963721379,0.030125519818606894,0.0743368791579314,999,999,0.0,999,0.0
17,TRUE,80.0,0.4,0.7594999999999997,63,0.72,0.10388921838389353,0.07069460919194677,0.0678108722941275,0,0,0.25,999,0.9630922969773099
17,Blind,-20680.0,-103.4,0.3954166666666669,168,0.37,0.0,0.0,0.0833333333333335,0,29,0.2,999,0.0
17,MOO,-23260.0,-116.3,0.47533333333333355,208,0.315,0.12597069555427454,0.08173534777713727,0.06707448848468739,999,999,0.0,999,0.004670992981743949
18,TRUE,1700.0,8.5,0.7702499999999998,54,0.755,0.08659583084523703,0.05579791542261851,0.0707181677260233,2,0,0.25,999,0.0
18,Blind,-22200.0,-111.0,0.37716666666666687,193,0.34,0.0,0.0,0.0833333333333335,0,0,0.15,999,0.0
18,MOO,-21260.0,-106.3,0.5284999999999999,208,0.345,0.09854708656331157,0.07427354328165578,0.07162873775457798,999,999,0.0,999,0.03538772089943582
19,TRUE,1700.0,8.5,0.7879999999999996,55,0.745,0.090377089405135,0.0639385447025675,0.07079553847756624,0,3,0.25,999,0.8994443234647315
19,Blind,-21380.0,-106.9,0.40483333333333343,173,0.355,0.0,0.0,0.0833333333333335,6,0,0.15,999,0.0
19,MOO,-2220.0,-11.1,0.6207499999999996,75,0.695,0.09126397852075852,0.06438198926037926,0.0732801341843974,999,999,0.0,999,0.02102307953890794
20,TRUE,6400.0,32.0,0.7995000000000005,40,0.83,0.11567177634659664,0.07033588817329832,0.06681235372798,0,3,0.25,999,0.9030199358893896
20,Blind,-21640.0,-108.2,0.42025,172,0.35,0.0,0.0,0.0833333333333335,1,3,0.25,999,0.0
20,MOO,-20920.0,-104.6,0.7031666666666662,155,0.34,0.08560581154297942,0.049052905771489706,0.07179089587721421,999,999,0.0,999,0.0
21,TRUE,1680.0,8.4,0.7583333333333332,56,0.75,0.13270079065519735,0.07885039532759867,0.0661552817321252,0,0,0.25,999,0.0
21,Blind,-25140.0,-125.7,0.37499999999999994,196,0.285,0.0,0.0,0.0833333333333335,8,4,0.1,999,0.0
21,MOO,-19640.0,-98.2,0.3771666666666666,172,0.39,0.08387666510126968,0.04818833255063484,0.07177856604097504,999,999,0.0,999,0.04802396343643826
22,TRUE,-880.0,-4.4,0.7589999999999997,69,0.7,0.1157756462286681,0.07663782311433405,0.06646325828882131,0,0,0.25,999,0.0
22,Blind,-24060.0,-120.3,0.3929166666666665,197,0.305,0.0,0.0,0.0833333333333335,13,25,0.05,999,0.0
22,MOO,-7480.0,-37.4,0.51325,95,0.62,0.08117083954913817,0.046835419774569086,0.07346267404728096,999,999,0.0,999,0.16837956837367285
23,TRUE,420.0,2.1,0.7667499999999996,59,0.725,0.09259233111944742,0.05254616555972371,0.06915635027397363,0,0,0.25,999,0.0
23,Blind,-22240.0,-111.2,0.3608333333333333,188,0.34,0.0,0.0,0.0833333333333335,4,22,0.2,999,0.0
23,MOO,4020.0,20.1,0.8009999999999998,51,0.785,0.06537191442857249,0.03268595721428624,0.07468096838390738,999,999,0.0,999,0.0
