run,group,cumulative_utility,mean_utility,mean_quality,fatal_errors,task_success_rate,final_trust_gini,final_collapse_index,mean_trust_var,a9_first_delay,a10_first_delay,a9_first20_rate,a9_var_convergence,a8_trust_quality_corr
1,TRUE,-1840.0,-36.8,0.5906666666666668,25,0.6,0.13554610807110912,0.0811063873688879,0.0673896420100194,0,999,0.15,999,0.8953155495715023
1,Blind,-5320.0,-106.4,0.39133333333333326,44,0.36,0.0,0.0,0.08333333333333336,0,999,0.05,999,0.0
1,MOO,420.0,8.4,0.8216666666666665,13,0.74,0.031105499622922972,0.015552749811461486,0.07847940809814566,999,999,0.0,999,0.0
2,TRUE,-2660.0,-53.2,0.6650000000000001,31,0.54,0.0970269227518592,0.06184679470926294,0.0695361422080687,999,999,0.0,999,0.0
2,Blind,-5800.0,-116.0,0.386,54,0.32,0.0,0.0,0.08333333333333336,999,999,0.0,999,0.0
2,MOO,80.0,1.6,0.762,17,0.72,0.03336173827398037,0.016680869136990184,0.07729747517096294,999,999,0.0,999,0.0
3,TRUE,-3180.0,-63.6,0.6733333333333333,34,0.5,0.11052994128798854,0.06859830397732761,0.06919795105501339,0,999,0.1,999,0.8509690354081825
3,Blind,-6360.0,-127.2,0.3516666666666668,47,0.28,0.0,0.0,0.08333333333333336,999,999,0.0,999,0.0
3,MOO,940.0,18.8,0.83,12,0.78,0.03231085852101545,0.016155429260507725,0.07835976016603043,999,999,0.0,999,0.0
4,TRUE,-1980.0,-39.6,0.6760000000000003,27,0.58,0.11294722687902992,0.05647361343951496,0.06809781404383891,999,999,0.0,999,0.8939649346931998
4,Blind,-3760.0,-75.2,0.40199999999999997,33,0.48,0.0,0.0,0.08333333333333336,0,999,0.05,999,0.0
4,MOO,120.0,2.4,0.785,17,0.72,0.03304726464041541,0.016523632320207704,0.07821381581388238,999,999,0.0,999,0.0
5,TRUE,-1840.0,-36.8,0.6666666666666669,26,0.6,0.11788238851011656,0.06560786092172495,0.06914416217954299,999,999,0.0,999,0.0
5,Blind,-6360.0,-127.2,0.3133333333333333,57,0.28,0.0,0.0,0.08333333333333336,999,999,0.0,999,0.0
5,MOO,0.0,0.0,0.7583333333333335,14,0.72,0.03114101722375695,0.015570508611878475,0.07791383698740982,999,999,0.0,999,0.0
